country,variable,value
MRT,Health,0.0772727272727273
MSR,Health,0.0878191856452726
MUS,Health,0.0979411921143238
MWI,Health,0.0973401326499694
MYS,Health,0.101434182243281
MYT,Health,0.0681461352657005
NAM,Health,0.105291907657906
NER,Health,0.281717352415027
NGA,Health,0.104671135976419
NIC,Health,0.101388372996714
NIU,Health,0.0925324675324675
NLD,Health,0.103456477411704
NOR,Health,0.106625047282872
NPL,Health,0.0880657495944587
NRU,Health,0.157894736842105
NZL,Health,0.102252655750522
OMN,Health,0.0944584053317857
PAK,Health,0.0982896571096128
PAN,Health,0.097201837603995
PER,Health,0.094303722260205
PHL,Health,0.101166044861166
PLW,Health,0
PNG,Health,0.108134706210644
POL,Health,0.0978283635313396
PRI,Health,0.103299942064044
PRK,Health,0.0923387278831584
PRT,Health,0.102875044459056
PRY,Health,0.0971430233479076
PSE,Health,0.113056353370099
QAT,Health,0.0945836490927872
ROU,Health,0.101051488888801
RUS,Health,0.0992705924537961
RWA,Health,0.258616958489081
SAU,Health,0.100717645346457
SDN,Health,0.105622406912331
SEN,Health,0.149191210106612
SGP,Health,0.102294115017182
SHN,Health,0.101010101010101
SLE,Health,0.0848545374126769
SLV,Health,0.0985905430888674
SM2,Health,0.0981457038625823
SMR,Health,0.113702817650186
SOM,Health,0.0858474858474858
SRB,Health,0.10049688378861
SUR,Health,0.101426180228189
SVK,Health,0.104116419198116
SVN,Health,0.100612446743475
SWE,Health,0.104734910747868
SWZ,Health,0.0915562260243111
SYC,Health,0.0820433436532508
SYR,Health,0.0994792312402652
TCD,Health,0.0813571349285635
TGO,Health,0.113345037020699
THA,Health,0.10210763379172
TJK,Health,0.0644384384384384
TKM,Health,0.0938186813186813
TON,Health,0.0944741532976827
TTO,Health,0.107266293062443
TUN,Health,0.10254480546617
TUR,Health,0.100269390413645
TUV,Health,0.0823960535588443
TWN,Health,0.0998394807382041
TZA,Health,0.109467770125354
UGA,Health,0.0888512624626231
UKR,Health,0.100138995795188
URY,Health,0.09746070041807
USA,Health,0.104164272577673
UZB,Health,0.108932220522324
VCT,Health,0.096969696969697
VEN,Health,0.10050256829947
VGB,Health,0.111577446943301
VIR,Health,0.0914937190940651
VNM,Health,0.102632629371578
VUT,Health,0.0958333333333333
WLF,Health,0.106750235979559
YEM,Health,0.0717703349282297
ZAF,Health,0.101110057654414
ZMB,Health,0.0997436465649341
ZWE,Health,0.0963194657305685
Total,LifeSatisfaction,0.104453781068625
ABW,LifeSatisfaction,0.0987478096694432
AFG,LifeSatisfaction,0.102759117234488
AGO,LifeSatisfaction,0.0927754366470815
AIA,LifeSatisfaction,0.12862255055927
ALB,LifeSatisfaction,0.0990846953507033
AND,LifeSatisfaction,0.115672651343704
ANT,LifeSatisfaction,0.10391368106503
ARE,LifeSatisfaction,0.100358257278653
ARG,LifeSatisfaction,0.0938201578645672
ARM,LifeSatisfaction,0.101436279160664
ATG,LifeSatisfaction,0.0940272883224764
AUS,LifeSatisfaction,0.100797574660519
AUT,LifeSatisfaction,0.103131298736329
AZE,LifeSatisfaction,0.0870635867677891
BDI,LifeSatisfaction,0.0973416721288368
BEL,LifeSatisfaction,0.103471108889793
BEN,LifeSatisfaction,0.0920702179952147
BFA,LifeSatisfaction,0.0900050929462694
BGD,LifeSatisfaction,0.0946551734198823
BGR,LifeSatisfaction,0.108233691626756
BHR,LifeSatisfaction,0.110660170472688
BHS,LifeSatisfaction,0.0861409757139954
BIH,LifeSatisfaction,0.111380687894393
BLR,LifeSatisfaction,0.097333952718851
BLZ,LifeSatisfaction,0.102040591459657
BMU,LifeSatisfaction,0.118079447827173
BOL,LifeSatisfaction,0.103994783306333
BRA,LifeSatisfaction,0.102642678294616
BRB,LifeSatisfaction,0.0942003098197189
BRN,LifeSatisfaction,0.14001894928281
BTN,LifeSatisfaction,0.0910292725845887
BWA,LifeSatisfaction,0.0756156623700483
CAF,LifeSatisfaction,0.102240352240352
CAN,LifeSatisfaction,0.104136316005498
CHE,LifeSatisfaction,0.106189723858933
CHL,LifeSatisfaction,0.100219946742107
CHN,LifeSatisfaction,0.0975091313577969
CIV,LifeSatisfaction,0.085664601093014
CMR,LifeSatisfaction,0.0926983818113743
COD,LifeSatisfaction,0.104231855051695
COG,LifeSatisfaction,0.0792086472008608
COK,LifeSatisfaction,0.0880282462635404
COL,LifeSatisfaction,0.0980540789347894
COM,LifeSatisfaction,0.0960164835164835
CPV,LifeSatisfaction,0.0860891619820191
CRI,LifeSatisfaction,0.107274443396633
CUB,LifeSatisfaction,0.116985636119798
CYM,LifeSatisfaction,0.104285376587441
CYP,LifeSatisfaction,0.0810634737846658
CZE,LifeSatisfaction,0.103485420747954
DEU,LifeSatisfaction,0.109054300494621
DJI,LifeSatisfaction,0.0998057901275338
DMA,LifeSatisfaction,0.125
DNK,LifeSatisfaction,0.111939620612549
DOM,LifeSatisfaction,0.102479837943074
DZA,LifeSatisfaction,0.0968540531964271
ECU,LifeSatisfaction,0.0956346525793116
EGY,LifeSatisfaction,0.0914042418990253
ERI,LifeSatisfaction,0.152793872793873
ESP,LifeSatisfaction,0.0971545942590569
EST,LifeSatisfaction,0.100393244384858
ETH,LifeSatisfaction,0.0932727422846396
EU,LifeSatisfaction,0.107002618179481
FIN,LifeSatisfaction,0.104402798489637
FJI,LifeSatisfaction,0.230809867535823
FRA,LifeSatisfaction,0.0995506310936983
FRO,LifeSatisfaction,0.122613041967881
FSM,LifeSatisfaction,0.0986921173559562
For,LifeSatisfaction,0.0978494623655914
GAB,LifeSatisfaction,0.0924246293527339
GBR,LifeSatisfaction,0.11139628196768
GEO,LifeSatisfaction,0.0972873806883979
GGY,LifeSatisfaction,0.113988389232035
GHA,LifeSatisfaction,0.104039679541848
GIB,LifeSatisfaction,0.0915466020655362
GIN,LifeSatisfaction,0.0355020796197267
GMB,LifeSatisfaction,0.138512949039265
GNB,LifeSatisfaction,0.0961538461538462
GRC,LifeSatisfaction,0.103107322002574
GRD,LifeSatisfaction,0.0944531004546008
GRL,LifeSatisfaction,0.0227272727272727
GTM,LifeSatisfaction,0.0995257744378316
GUF,LifeSatisfaction,0.102622071795514
GUM,LifeSatisfaction,0.09375
GUY,LifeSatisfaction,0.0771944625836722
HKG,LifeSatisfaction,0.100591258491271
HND,LifeSatisfaction,0.0963576028575185
HRV,LifeSatisfaction,0.105255573108627
HTI,LifeSatisfaction,0.0801824085686846
HUN,LifeSatisfaction,0.105769191192738
Hon,LifeSatisfaction,0.10527787156707
IDN,LifeSatisfaction,0.0978987141201869
IMN,LifeSatisfaction,0.0881493506493506
IND,LifeSatisfaction,0.101899359267771
IRL,LifeSatisfaction,0.111181123447469
IRN,LifeSatisfaction,0.104259096902622
IRQ,LifeSatisfaction,0.0909280795832106
ISL,LifeSatisfaction,0.0961182621170464
ISR,LifeSatisfaction,0.100475662077013
ITA,LifeSatisfaction,0.103702280363035
JAM,LifeSatisfaction,0.0952432926504454
JEY,LifeSatisfaction,0.193357599938735
JOR,LifeSatisfaction,0.0888568584695058
JPN,LifeSatisfaction,0.101842217470043
KAZ,LifeSatisfaction,0.0954234770241716
KEN,LifeSatisfaction,0.101057392559451
KGZ,LifeSatisfaction,0.087556262609408
KHM,LifeSatisfaction,0.11845425104512
KIR,LifeSatisfaction,0.0984749455337691
KNA,LifeSatisfaction,0.0717948717948718
KOR,LifeSatisfaction,0.107004697789992
KWT,LifeSatisfaction,0.0926167678620484
LAO,LifeSatisfaction,0.0950054734537493
LBN,LifeSatisfaction,0.100704780895369
LBR,LifeSatisfaction,0.0787878787878788
LBY,LifeSatisfaction,0.0997824529074529
LCA,LifeSatisfaction,0.0876057740169238
LIE,LifeSatisfaction,0.0964460677614827
LKA,LifeSatisfaction,0.107710293231043
LSO,LifeSatisfaction,0.172413793103448
LTU,LifeSatisfaction,0.0991485501724997
LUX,LifeSatisfaction,0.100565738063314
LVA,LifeSatisfaction,0.105506219791331
MAC,LifeSatisfaction,0.103118436544378
MAR,LifeSatisfaction,0.0889428163534664
MCO,LifeSatisfaction,0.0994518137568882
MDA,LifeSatisfaction,0.0997565242636331
MDG,LifeSatisfaction,0.090572157507351
MDV,LifeSatisfaction,0.103889177189644
MEX,LifeSatisfaction,0.0986208503049174
MHL,LifeSatisfaction,0.0984654731457801
MKD,LifeSatisfaction,0.10327824293602
MLI,LifeSatisfaction,0.0840369854601354
MLT,LifeSatisfaction,0.13430281893673
MMR,LifeSatisfaction,0.127802205451633
MNE,LifeSatisfaction,0.120658437845938
MNG,LifeSatisfaction,0.0803717974463498
MOZ,LifeSatisfaction,0.0709935429164017
MRT,LifeSatisfaction,0.0848484848484849
MSR,LifeSatisfaction,0.0852311939268461
MUS,LifeSatisfaction,0.10171948389842
MWI,LifeSatisfaction,0.0870059731463747
MYS,LifeSatisfaction,0.101498459619013
MYT,LifeSatisfaction,0.073701690821256
NAM,LifeSatisfaction,0.0961434750721152
NER,LifeSatisfaction,0.0724150268336315
NGA,LifeSatisfaction,0.100738731182612
NIC,LifeSatisfaction,0.100814256329676
NIU,LifeSatisfaction,0.116883116883117
NLD,LifeSatisfaction,0.113067693995806
NOR,LifeSatisfaction,0.105672853301289
NPL,LifeSatisfaction,0.103277003905814
NRU,LifeSatisfaction,0.210526315789474
NZL,LifeSatisfaction,0.10902341057133
OMN,LifeSatisfaction,0.0933146693079288
PAK,LifeSatisfaction,0.0962058778886107
PAN,LifeSatisfaction,0.0984328629314854
PER,LifeSatisfaction,0.105953079790497
PHL,LifeSatisfaction,0.104497335491387
PLW,LifeSatisfaction,0
PNG,LifeSatisfaction,0.104528263633613
POL,LifeSatisfaction,0.109885376334129
PRI,LifeSatisfaction,0.0939896967344928
PRK,LifeSatisfaction,0.198347798177943
PRT,LifeSatisfaction,0.1041725732225
PRY,LifeSatisfaction,0.0872058997785899
PSE,LifeSatisfaction,0.0872743647831378
QAT,LifeSatisfaction,0.101384860428104
ROU,LifeSatisfaction,0.102547438968499
RUS,LifeSatisfaction,0.0955439265475052
RWA,LifeSatisfaction,0.258616958489081
SAU,LifeSatisfaction,0.0926293858972038
SDN,LifeSatisfaction,0.100275849684789
SEN,LifeSatisfaction,0.130163008560466
SGP,LifeSatisfaction,0.104444596914958
SHN,LifeSatisfaction,0.0787878787878788
SLE,LifeSatisfaction,0.100316511014185
SLV,LifeSatisfaction,0.104516327222157
SM2,LifeSatisfaction,0.133535903499606
SMR,LifeSatisfaction,0.091075225943647
SOM,LifeSatisfaction,0.0768120768120768
SRB,LifeSatisfaction,0.108941444049934
SUR,LifeSatisfaction,0.109759513561522
SVK,LifeSatisfaction,0.103453157050963
SVN,LifeSatisfaction,0.0986550840139635
SWE,LifeSatisfaction,0.107046416774689
SWZ,LifeSatisfaction,0.093305327986179
SYC,LifeSatisfaction,0.0820433436532508
SYR,LifeSatisfaction,0.0994650528885504
TCD,LifeSatisfaction,0.0775633097061668
TGO,LifeSatisfaction,0.108010856274225
THA,LifeSatisfaction,0.102612416446196
TJK,LifeSatisfaction,0.0962882882882883
TKM,LifeSatisfaction,0.0815323565323565
TON,LifeSatisfaction,0.0944741532976827
TTO,LifeSatisfaction,0.102801851373047
TUN,LifeSatisfaction,0.0981293708756108
TUR,LifeSatisfaction,0.0963156763275889
TUV,LifeSatisfaction,0.066892177589852
TWN,LifeSatisfaction,0.0985235781214755
TZA,LifeSatisfaction,0.111108879848886
UGA,LifeSatisfaction,0.0957920288833232
UKR,LifeSatisfaction,0.0965592885889734
URY,LifeSatisfaction,0.0922178541392858
USA,LifeSatisfaction,0.112143959357245
UZB,LifeSatisfaction,0.0990145836467623
VCT,LifeSatisfaction,0.106493506493506
VEN,LifeSatisfaction,0.0912032525495566
VGB,LifeSatisfaction,0.0941261482420019
VIR,LifeSatisfaction,0.107483611048536
VNM,LifeSatisfaction,0.0913185935422184
VUT,LifeSatisfaction,0.0791666666666667
WLF,LifeSatisfaction,0.125116464049735
YEM,LifeSatisfaction,0.0717703349282297
ZAF,LifeSatisfaction,0.106857713997248
ZMB,LifeSatisfaction,0.105342228735524
ZWE,LifeSatisfaction,0.153021590812288
Total,Safety,0.0921831258630413
ABW,Safety,0.0976652766184413
AFG,Safety,0.0851041229678406
AGO,Safety,0.082982721236216
AIA,Safety,0.076518775185491
ALB,Safety,0.0827601259579097
AND,Safety,0.087447947544395
ANT,Safety,0.0908402436145645
ARE,Safety,0.110429909407985
ARG,Safety,0.0960104186536257
ARM,Safety,0.101035543345929
ATG,Safety,0.0716317192293218
AUS,Safety,0.09240016329865
AUT,Safety,0.0956821768728053
AZE,Safety,0.12291973727496
BDI,Safety,0.0889644025941837
BEL,Safety,0.091599315726122
BEN,Safety,0.0961126565243237
BFA,Safety,0.0698370257193787
BGD,Safety,0.0890958455526465
BGR,Safety,0.0868333466966483
BHR,Safety,0.0912710339760136
BHS,Safety,0.109008682882228
BIH,Safety,0.0917509618090612
BLR,Safety,0.0931804385591727
BLZ,Safety,0.158136699676908
BMU,Safety,0.100906861407542
BOL,Safety,0.0906654389725123
BRA,Safety,0.101049475958663
BRB,Safety,0.0929197072140045
BRN,Safety,0.0879597947826796
BTN,Safety,0.0699065873994035
BWA,Safety,0.0963173759884286
CAF,Safety,0.100815850815851
CAN,Safety,0.0953254567534806
CHE,Safety,0.091412602801803
CHL,Safety,0.0879734384297136
CHN,Safety,0.099027750017818
CIV,Safety,0.112328494994811
CMR,Safety,0.0878650271929713
COD,Safety,0.07861460569495
COG,Safety,0.109247903046568
COK,Safety,0.124167009461127
COL,Safety,0.0936508927520928
COM,Safety,0.109752747252747
CPV,Safety,0.0856780365708937
CRI,Safety,0.0918637053795167
CUB,Safety,0.103870349230886
CYM,Safety,0.136340529566507
CYP,Safety,0.0781748350203821
CZE,Safety,0.0983409699720913
DEU,Safety,0.0896556545839168
DJI,Safety,0.113990187290654
DMA,Safety,0.05
DNK,Safety,0.0917273964044249
DOM,Safety,0.0977861794107824
DZA,Safety,0.0941651649594795
ECU,Safety,0.0999964625933988
EGY,Safety,0.0960595679847328
ERI,Safety,0.0702763902763903
ESP,Safety,0.0923055708814672
EST,Safety,0.0963525868077713
ETH,Safety,0.0743354711290443
EU,Safety,0.0819917201047014
FIN,Safety,0.0958243743923444
FJI,Safety,0.0749222199040662
FRA,Safety,0.0883788835823751
FRO,Safety,0.0995241253305769
FSM,Safety,0.093570166136444
For,Safety,0.0817204301075269
GAB,Safety,0.0993621967478177
GBR,Safety,0.0863355743003713
GEO,Safety,0.0919185075615545
GGY,Safety,0.0889921511937791
GHA,Safety,0.0941530707920949
GIB,Safety,0.0807939138934931
GIN,Safety,0.140866064294056
GMB,Safety,0.0778613199665831
GNB,Safety,0.0961538461538462
GRC,Safety,0.0941135828449275
GRD,Safety,0.0640608870166259
GRL,Safety,0.122607655502392
GTM,Safety,0.0981666198458905
GUF,Safety,0.0829991422809851
GUM,Safety,0.09375
GUY,Safety,0.0799954241481051
HKG,Safety,0.09815964230588
HND,Safety,0.122222449240847
HRV,Safety,0.0971833080544124
HTI,Safety,0.0939030619957476
HUN,Safety,0.0993907966072819
Hon,Safety,0.0809296394662248
IDN,Safety,0.0954135387433798
IMN,Safety,0.0720779220779221
IND,Safety,0.0958365681767973
IRL,Safety,0.0848474547327664
IRN,Safety,0.0955731227967075
IRQ,Safety,0.0905497181072882
ISL,Safety,0.0969116032085392
ISR,Safety,0.0887471823896007
ITA,Safety,0.0881614586013876
JAM,Safety,0.0961658422229773
JEY,Safety,0.0919961192784734
JOR,Safety,0.0881808248667856
JPN,Safety,0.111376062009844
KAZ,Safety,0.0986815851953498
KEN,Safety,0.0891851867317205
KGZ,Safety,0.143026813863129
KHM,Safety,0.0847287558612913
KIR,Safety,0.0934640522875817
KNA,Safety,0.091025641025641
KOR,Safety,0.102694564287573
KWT,Safety,0.0912635062491024
LAO,Safety,0.0652709359605911
LBN,Safety,0.0907048456867845
LBR,Safety,0.0787878787878788
LBY,Safety,0.0893657862407862
LCA,Safety,0.10179193628671
LIE,Safety,0.118504891290894
LKA,Safety,0.0913989984614225
LSO,Safety,0.103448275862069
LTU,Safety,0.0936136218210256
LUX,Safety,0.0936910152376242
LVA,Safety,0.0968925721190156
MAC,Safety,0.0976452419548045
MAR,Safety,0.0946015941015218
MCO,Safety,0.107454091604517
MDA,Safety,0.0877064491077347
MDG,Safety,0.1011093645688
MDV,Safety,0.0897047800265237
MEX,Safety,0.0937278790728389
MHL,Safety,0.0837595907928389
MKD,Safety,0.0996504409498899
MLI,Safety,0.0934434507489536
MLT,Safety,0.0903628789348576
MMR,Safety,0.103059290267542
MNE,Safety,0.0853590431715432
MNG,Safety,0.139351569330978
MOZ,Safety,0.086477843284423
MRT,Safety,0.1
MSR,Safety,0.0924775707384403
MUS,Safety,0.0962591686931699
MWI,Safety,0.101216101642217
MYS,Safety,0.0955437382417957
MYT,Safety,0.118344547964113
NAM,Safety,0.106950127412786
NER,Safety,0.0724150268336315
NGA,Safety,0.0995505935411942
NIC,Safety,0.0981289589497617
NIU,Safety,0.0925324675324675
NLD,Safety,0.0909919092879739
NOR,Safety,0.0925601356431653
NPL,Safety,0.0952748976150862
NRU,Safety,0
NZL,Safety,0.091531998008889
OMN,Safety,0.0819756905776457
PAK,Safety,0.0969757754917208
PAN,Safety,0.0928653800303275
PER,Safety,0.0927929350715771
PHL,Safety,0.0953003209082963
PLW,Safety,0.5
PNG,Safety,0.0854456305803918
POL,Safety,0.0971105738727219
PRI,Safety,0.0960303837063767
PRK,Safety,0.108311783772181
PRT,Safety,0.0986795509086234
PRY,Safety,0.0921643223150446
PSE,Safety,0.0900739664342234
QAT,Safety,0.0874385461921665
ROU,Safety,0.0983892434887897
RUS,Safety,0.0945559343914154
RWA,Safety,0.0499213063151682
SAU,Safety,0.0960405445448823
SDN,Safety,0.0926844073107381
SEN,Safety,0.0837740076590486
SGP,Safety,0.100099131745846
SHN,Safety,0.101010101010101
SLE,Safety,0.0848545374126769
SLV,Safety,0.0965054183995685
SM2,Safety,0.0981457038625823
SMR,Safety,0.0986509835194046
SOM,Safety,0.0906093906093906
SRB,Safety,0.0873391581645376
SUR,Safety,0.0895214183234269
SVK,Safety,0.0970971310096841
SVN,Safety,0.101016763144239
SWE,Safety,0.0891757726162642
SWZ,Safety,0.0816053660734512
SYC,Safety,0.0820433436532508
SYR,Safety,0.0924488531142011
TCD,Safety,0.0877673913388199
TGO,Safety,0.105177895520224
THA,Safety,0.0988257136016759
TJK,Safety,0.0968048048048048
TKM,Safety,0.0926434676434676
TON,Safety,0.0944741532976827
TTO,Safety,0.0995288047286391
TUN,Safety,0.0913843390396736
TUR,Safety,0.0930997061969621
TUV,Safety,0.0589617101245008
TWN,Safety,0.102134748360442
TZA,Safety,0.0830063343850209
UGA,Safety,0.0776567757815828
UKR,Safety,0.0975991329066279
URY,Safety,0.0940764395424046
USA,Safety,0.0904384256524966
UZB,Safety,0.0900189754651076
VCT,Safety,0.096969696969697
VEN,Safety,0.104487454789193
VGB,Safety,0.0951061133987963
VIR,Safety,0.0814565666932113
VNM,Safety,0.0932078980508728
VUT,Safety,0.0958333333333333
WLF,Safety,0.0760734018487778
YEM,Safety,0.0717703349282297
ZAF,Safety,0.0971406353236765
ZMB,Safety,0.0840440542933337
ZWE,Safety,0.0818045233086493
Total,WorkLifeBalance,0.0959840398010309
ABW,WorkLifeBalance,0.0786382692301767
AFG,WorkLifeBalance,0.104317877231872
AGO,WorkLifeBalance,0.0834404196062605
AIA,WorkLifeBalance,0.0706680055762356
ALB,WorkLifeBalance,0.094664160766333
AND,WorkLifeBalance,0.0903827432215462
ANT,WorkLifeBalance,0.0871377146076006
ARE,WorkLifeBalance,0.086509202976839
ARG,WorkLifeBalance,0.0917259102505164
ARM,WorkLifeBalance,0.081793605623717
ATG,WorkLifeBalance,0.110849596866938
AUS,WorkLifeBalance,0.117028197888151
AUT,WorkLifeBalance,0.0909541082699902
AZE,WorkLifeBalance,0.11099046898221
BDI,WorkLifeBalance,0.0793745582886942
BEL,WorkLifeBalance,0.0936978151050035
BEN,WorkLifeBalance,0.101902620850873
BFA,WorkLifeBalance,0.107932263814617
BGD,WorkLifeBalance,0.0883715043320483
BGR,WorkLifeBalance,0.100814577229827
BHR,WorkLifeBalance,0.0798481408953279
BHS,WorkLifeBalance,0.097378826194322
BIH,WorkLifeBalance,0.0947390596216884
BLR,WorkLifeBalance,0.0924559618020558
BLZ,WorkLifeBalance,0.0927552287060444
BMU,WorkLifeBalance,0.0951558237918874
BOL,WorkLifeBalance,0.0857695284451538
BRA,WorkLifeBalance,0.0925070369183604
BRB,WorkLifeBalance,0.0762835948682475
BRN,WorkLifeBalance,0.139091007667882
BTN,WorkLifeBalance,0.0706433984810422
BWA,WorkLifeBalance,0.081932455353508
CAF,WorkLifeBalance,0.0659155659155659
CAN,WorkLifeBalance,0.0933593097526696
CHE,WorkLifeBalance,0.0941700058629167
CHL,WorkLifeBalance,0.0963402471110959
CHN,WorkLifeBalance,0.090266902203872
CIV,WorkLifeBalance,0.0758341537625666
CMR,WorkLifeBalance,0.0978919396175819
COD,WorkLifeBalance,0.113546774163704
COG,WorkLifeBalance,0.101585067797526
COK,WorkLifeBalance,0.0851528863293569
COL,WorkLifeBalance,0.0974042641905599
COM,WorkLifeBalance,0.0781593406593407
CPV,WorkLifeBalance,0.097043820258106
CRI,WorkLifeBalance,0.0907714057600541
CUB,WorkLifeBalance,0.081121069399968
CYM,WorkLifeBalance,0.0947716314758698
CYP,WorkLifeBalance,0.184872174215361
CZE,WorkLifeBalance,0.0904330984111794
DEU,WorkLifeBalance,0.0939693227366544
DJI,WorkLifeBalance,0.113990187290654
DMA,WorkLifeBalance,0.075
DNK,WorkLifeBalance,0.0939942500121197
DOM,WorkLifeBalance,0.0909579625503642
DZA,WorkLifeBalance,0.0815536398248532
ECU,WorkLifeBalance,0.0932022100161646
EGY,WorkLifeBalance,0.0907890612452901
ERI,WorkLifeBalance,0.15997335997336
ESP,WorkLifeBalance,0.0982830118753015
EST,WorkLifeBalance,0.0830562498447397
ETH,WorkLifeBalance,0.0831136615142873
EU,WorkLifeBalance,0.0965482309053651
FIN,WorkLifeBalance,0.0927183765063679
FJI,WorkLifeBalance,0.0708403260097958
FRA,WorkLifeBalance,0.0929193194919068
FRO,WorkLifeBalance,0.0675205868754256
FSM,WorkLifeBalance,0.0977368328031106
For,WorkLifeBalance,0.0978494623655914
GAB,WorkLifeBalance,0.0915435810860648
GBR,WorkLifeBalance,0.0967623141267883
GEO,WorkLifeBalance,0.0910207645970593
GGY,WorkLifeBalance,0.101842157310484
GHA,WorkLifeBalance,0.0952432207605147
GIB,WorkLifeBalance,0.116792043860768
GIN,WorkLifeBalance,0.109065298010531
GMB,WorkLifeBalance,0.103425229741019
GNB,WorkLifeBalance,0.0961538461538462
GRC,WorkLifeBalance,0.0921838007879187
GRD,WorkLifeBalance,0.0944531004546008
GRL,WorkLifeBalance,0.0340909090909091
GTM,WorkLifeBalance,0.0973454911880447
GUF,WorkLifeBalance,0.108583414477723
GUM,WorkLifeBalance,0.0625
GUY,WorkLifeBalance,0.0841515051851711
HKG,WorkLifeBalance,0.0917460532317587
HND,WorkLifeBalance,0.0843650132962137
HRV,WorkLifeBalance,0.092438941819546
HTI,WorkLifeBalance,0.0828518818932775
HUN,WorkLifeBalance,0.0940798965221499
Hon,WorkLifeBalance,0.0918076116682389
IDN,WorkLifeBalance,0.0918593021951334
IMN,WorkLifeBalance,0.111958874458874
IND,WorkLifeBalance,0.0943204234916682
IRL,WorkLifeBalance,0.100850140630254
IRN,WorkLifeBalance,0.098114935575349
IRQ,WorkLifeBalance,0.11003629348174
ISL,WorkLifeBalance,0.0899771419217716
ISR,WorkLifeBalance,0.0932554418950795
ITA,WorkLifeBalance,0.0946349515865593
JAM,WorkLifeBalance,0.0786146955606451
JEY,WorkLifeBalance,0.0831721597778813
JOR,WorkLifeBalance,0.0846601258942697
JPN,WorkLifeBalance,0.0904693158065402
KAZ,WorkLifeBalance,0.0834345801243343
KEN,WorkLifeBalance,0.085007928206267
KGZ,WorkLifeBalance,0.103072883930983
KHM,WorkLifeBalance,0.0661942306445853
KIR,WorkLifeBalance,0.096078431372549
KNA,WorkLifeBalance,0.0717948717948718
KOR,WorkLifeBalance,0.0931942476519786
KWT,WorkLifeBalance,0.098214357811428
LAO,WorkLifeBalance,0.0831007115489874
LBN,WorkLifeBalance,0.0947754577150103
LBR,WorkLifeBalance,0.212121212121212
LBY,WorkLifeBalance,0.0997824529074529
LCA,WorkLifeBalance,0.0876057740169238
LIE,WorkLifeBalance,0.0850352741222735
LKA,WorkLifeBalance,0.0825772334579291
LSO,WorkLifeBalance,0.0344827586206897
LTU,WorkLifeBalance,0.0930191191628376
LUX,WorkLifeBalance,0.092934943605662
LVA,WorkLifeBalance,0.0977856612189903
MAC,WorkLifeBalance,0.0920043191802611
MAR,WorkLifeBalance,0.101188475850672
MCO,WorkLifeBalance,0.0850360281329094
MDA,WorkLifeBalance,0.0944071215035319
MDG,WorkLifeBalance,0.0825180090700757
MDV,WorkLifeBalance,0.0876290145880182
MEX,WorkLifeBalance,0.0925378377140091
MHL,WorkLifeBalance,0.0984654731457801
MKD,WorkLifeBalance,0.10085916400362
MLI,WorkLifeBalance,0.123191524614675
MLT,WorkLifeBalance,0.0874149859080303
MMR,WorkLifeBalance,0.0840888688601812
MNE,WorkLifeBalance,0.0934550856425856
MNG,WorkLifeBalance,0.0775012929645729
MOZ,WorkLifeBalance,0.085303307226166
MRT,WorkLifeBalance,0.0848484848484849
MSR,WorkLifeBalance,0.0733264320220842
MUS,WorkLifeBalance,0.109643763838104
MWI,WorkLifeBalance,0.0993220623727629
MYS,WorkLifeBalance,0.0992112735653065
MYT,WorkLifeBalance,0.109415976535542
NAM,WorkLifeBalance,0.0791156112950255
NER,WorkLifeBalance,0.0416457960644007
NGA,WorkLifeBalance,0.09584512107306
NIC,WorkLifeBalance,0.171549817674994
NIU,WorkLifeBalance,0.116883116883117
NLD,WorkLifeBalance,0.0970322630941285
NOR,WorkLifeBalance,0.0947305060512442
NPL,WorkLifeBalance,0.0938424188013605
NRU,WorkLifeBalance,0
NZL,WorkLifeBalance,0.0963538177435593
OMN,WorkLifeBalance,0.0641426093040719
PAK,WorkLifeBalance,0.0855232781361223
PAN,WorkLifeBalance,0.0934029185340165
PER,WorkLifeBalance,0.0964577303895729
PHL,WorkLifeBalance,0.104383647931838
PLW,WorkLifeBalance,0
PNG,WorkLifeBalance,0.0699756621051968
POL,WorkLifeBalance,0.0946173579873333
PRI,WorkLifeBalance,0.104565574622993
PRK,WorkLifeBalance,0.0751502922252073
PRT,WorkLifeBalance,0.0966894860101384
PRY,WorkLifeBalance,0.0881579668104741
PSE,WorkLifeBalance,0.0843049160401804
QAT,WorkLifeBalance,0.0971904461201708
ROU,WorkLifeBalance,0.101593339900671
RUS,WorkLifeBalance,0.0911511634668633
RWA,WorkLifeBalance,0.0368483179224867
SAU,WorkLifeBalance,0.0874838984379816
SDN,WorkLifeBalance,0.0921030119619009
SEN,WorkLifeBalance,0.0787895728008218
SGP,WorkLifeBalance,0.093807407344399
SHN,WorkLifeBalance,0.101010101010101
SLE,WorkLifeBalance,0.0902599428180823
SLV,WorkLifeBalance,0.0871567416572039
SM2,WorkLifeBalance,0.0611725237859539
SMR,WorkLifeBalance,0.0919723551302499
SOM,WorkLifeBalance,0.121744921744922
SRB,WorkLifeBalance,0.0956194593308467
SUR,WorkLifeBalance,0.0963841634214661
SVK,WorkLifeBalance,0.0903757460678018
SVN,WorkLifeBalance,0.090203387228117
SWE,WorkLifeBalance,0.0955812758092699
SWZ,WorkLifeBalance,0.0821856368664879
SYC,WorkLifeBalance,0.0820433436532508
SYR,WorkLifeBalance,0.0840751901321418
